latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
12.62502,79.78784,308.38,0.44,0.46,2026-09-05,2049,N,VIIRS,n,2.0NRT,289.72,1.63,N
13.16061,80.2888,315.1,0.47,0.48,2026-09-05,2049,N,VIIRS,n,2.0NRT,289.67,1.1,N
13.16123,80.28672,323.74,0.47,0.48,2026-09-05,2049,N,VIIRS,n,2.0NRT,289.72,2.49,N
13.16142,80.28448,309.21,0.47,0.48,2026-09-05,2049,N,VIIRS,n,2.0NRT,289.81,1.99,N
13.41842,75.98045,306.9,0.42,0.37,2026-09-05,2049,N,VIIRS,n,2.0NRT,291.32,0.73,N
13.71024,79.61983,308.48,0.42,0.45,2026-09-05,2049,N,VIIRS,n,2.0NRT,293.37,1.7,N
13.89843,76.56497,313.55,0.43,0.38,2026-09-05,2049,N,VIIRS,n,2.0NRT,293.28,1.25,N
14.15012,77.59451,305.37,0.48,0.4,2026-09-05,2049,N,VIIRS,n,2.0NRT,293.27,1.16,N
14.15089,77.59003,320.11,0.48,0.4,2026-09-05,2049,N,VIIRS,n,2.0NRT,293.75,2.02,N
17.60913,83.20568,317.89,0.6,0.53,2026-09-05,2049,N,VIIRS,n,2.0NRT,290.33,6.72,N
17.6949,83.24507,309.35,0.6,0.53,2026-09-05,2049,N,VIIRS,n,2.0NRT,290.69,3.38,N
18.71578,79.54022,308.94,0.52,0.41,2026-09-05,2049,N,VIIRS,n,2.0NRT,290.52,1.46,N
18.72045,79.53607,307.44,0.52,0.41,2026-09-05,2049,N,VIIRS,n,2.0NRT,290.76,1.46,N
19.09932,82.16781,317.65,0.49,0.48,2026-09-05,2049,N,VIIRS,n,2.0NRT,288.78,3.2,N
19.10373,82.16882,307.37,0.49,0.48,2026-09-05,2049,N,VIIRS,n,2.0NRT,289.24,1.32,N
20.65857,78.49527,304.78,0.44,0.38,2026-09-05,2049,N,VIIRS,n,2.0NRT,289.97,0.7,N
20.90938,71.45822,311.03,0.51,0.41,2026-09-05,2049,N,VIIRS,n,2.0NRT,293.48,1.45,N
21.1028,72.63883,305.88,0.45,0.39,2026-09-05,2049,N,VIIRS,n,2.0NRT,292.33,4.18,N
21.10341,72.63448,327.06,0.45,0.39,2026-09-05,2049,N,VIIRS,n,2.0NRT,292.52,5.41,N
21.10517,72.6481,316.64,0.45,0.39,2026-09-05,2049,N,VIIRS,n,2.0NRT,294.04,6.41,N
21.10577,72.64375,331.2,0.45,0.39,2026-09-05,2049,N,VIIRS,n,2.0NRT,294.54,8.99,N
21.11057,72.63561,313.66,0.45,0.39,2026-09-05,2049,N,VIIRS,n,2.0NRT,293.99,4.62,N
27.85909,95.18375,328.42,0.32,0.55,2026-09-06,620,N,VIIRS,n,2.0NRT,289.01,2.18,D
27.85981,95.18361,327.99,0.32,0.55,2026-09-06,620,N,VIIRS,n,2.0NRT,289.13,1.57,D
27.87185,96.92667,355.9,0.51,0.49,2026-09-06,620,N,VIIRS,n,2.0NRT,293.57,13.81,D
27.87505,96.91943,330.24,0.51,0.49,2026-09-06,620,N,VIIRS,n,2.0NRT,293.34,5.64,D
27.87594,96.92361,352.66,0.51,0.49,2026-09-06,620,N,VIIRS,n,2.0NRT,292.76,13.81,D
27.88107,96.92548,340,0.51,0.49,2026-09-06,620,N,VIIRS,n,2.0NRT,292.87,5.9,D
8.00894,81.30312,331.75,0.45,0.39,2026-09-06,756,N,VIIRS,n,2.0NRT,297.93,2.97,D
8.01671,81.30602,337.18,0.45,0.39,2026-09-06,756,N,VIIRS,l,2.0NRT,299.87,9.02,D
8.02274,80.63313,340.91,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,300.64,11.54,D
8.03835,80.35418,341.72,0.5,0.41,2026-09-06,756,N,VIIRS,n,2.0NRT,296.93,7.63,D
8.08336,80.1761,336.55,0.51,0.41,2026-09-06,756,N,VIIRS,n,2.0NRT,298.36,8.84,D
8.11108,80.60191,333.84,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,300.27,4.13,D
8.12533,80.55049,332.17,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,302.12,5.23,D
8.15541,80.45531,335.29,0.49,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,299.82,7.45,D
8.22669,80.60183,335.12,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,299.46,4.55,D
8.22726,80.32596,334.35,0.49,0.41,2026-09-06,756,N,VIIRS,n,2.0NRT,296.89,2.74,D
8.23099,80.32535,335.4,0.49,0.41,2026-09-06,756,N,VIIRS,n,2.0NRT,296.16,2.74,D
8.2361,80.16422,336.92,0.5,0.41,2026-09-06,756,N,VIIRS,l,2.0NRT,300.06,5.42,D
8.23612,80.1665,338.29,0.5,0.41,2026-09-06,756,N,VIIRS,l,2.0NRT,299.55,6,D
8.25071,80.2575,331.3,0.5,0.41,2026-09-06,756,N,VIIRS,l,2.0NRT,299.64,4.58,D
8.255,80.25446,334.57,0.5,0.41,2026-09-06,756,N,VIIRS,l,2.0NRT,299.29,4.7,D
8.25819,80.25628,337.49,0.5,0.41,2026-09-06,756,N,VIIRS,l,2.0NRT,299.47,8.63,D
8.26466,80.15013,332.6,0.5,0.41,2026-09-06,756,N,VIIRS,l,2.0NRT,295.15,1.55,D
8.26842,80.14952,346.01,0.5,0.41,2026-09-06,756,N,VIIRS,n,2.0NRT,297.91,10.91,D
8.27718,81.00146,331.91,0.46,0.39,2026-09-06,756,N,VIIRS,l,2.0NRT,297.76,8.12,D
8.29321,80.18297,340.21,0.5,0.41,2026-09-06,756,N,VIIRS,n,2.0NRT,298.89,9.1,D
8.29433,80.57742,331.23,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,296.58,15.45,D
8.30794,81.00919,332.94,0.46,0.39,2026-09-06,756,N,VIIRS,n,2.0NRT,296.67,5.61,D
8.36934,80.17639,338.25,0.5,0.41,2026-09-06,756,N,VIIRS,l,2.0NRT,294.62,12.84,D
8.40032,80.43282,349.45,0.49,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,301.27,14.49,D
8.42356,80.34282,332.46,0.49,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,297.82,4.74,D
8.4589,80.62856,335.02,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,298.1,6.95,D
8.47988,80.45582,333.2,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,298.07,5.17,D
8.48052,80.82955,340.74,0.46,0.39,2026-09-06,756,N,VIIRS,l,2.0NRT,302.42,12.26,D
8.48561,80.74661,333.16,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,302.15,6.65,D
8.4977,80.24945,349.04,0.49,0.41,2026-09-06,756,N,VIIRS,n,2.0NRT,300.89,15.55,D
8.50583,80.82543,345.18,0.46,0.39,2026-09-06,756,N,VIIRS,l,2.0NRT,303.37,15.74,D
8.50974,80.18266,335.74,0.5,0.41,2026-09-06,756,N,VIIRS,l,2.0NRT,294.4,23.97,D
8.51251,80.54554,331.71,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,296.75,3.9,D
8.51295,80.54437,332.69,0.48,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,295.51,3.69,D
8.51461,80.60179,354.81,0.47,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,301.69,13.37,D
8.51488,80.78951,340.7,0.46,0.39,2026-09-06,756,N,VIIRS,l,2.0NRT,299.95,7.49,D
8.51827,80.60117,367,0.47,0.4,2026-09-06,756,N,VIIRS,h,2.0NRT,301.36,18.88,D
8.53316,80.83387,343.15,0.46,0.39,2026-09-06,756,N,VIIRS,n,2.0NRT,298.66,10.43,D
8.56329,80.62575,340.26,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,301.67,11.53,D
8.5646,80.74776,343.58,0.47,0.39,2026-09-06,756,N,VIIRS,l,2.0NRT,300.17,40.67,D
8.60105,80.55779,345.36,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,299.55,17.5,D
8.61943,80.69527,333.64,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,299.75,7.65,D
8.62829,80.68075,330.67,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,300.46,8.73,D
8.63712,80.64507,330.48,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,300.83,5.86,D
8.63741,80.64435,330.11,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,300.41,4.35,D
8.64313,78.06151,334.8,0.44,0.46,2026-09-06,756,N,VIIRS,n,2.0NRT,298.2,3.63,D
8.64496,78.06096,334.28,0.44,0.46,2026-09-06,756,N,VIIRS,n,2.0NRT,298.39,3.84,D
8.64888,80.62563,335,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,298.56,6.18,D
8.65905,80.50457,345.93,0.48,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,297.52,10.58,D
8.69569,77.7998,344.6,0.46,0.47,2026-09-06,756,N,VIIRS,n,2.0NRT,299.54,12.9,D
8.69938,80.40393,335.76,0.48,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,298.17,6.06,D
8.74934,80.53089,339.58,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,301.56,11.42,D
8.75005,80.53522,338.42,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,300.56,16.54,D
8.75129,77.44485,343.06,0.48,0.48,2026-09-06,756,N,VIIRS,n,2.0NRT,299.3,6.9,D
8.78857,80.56424,331.8,0.47,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,295.9,5.45,D
8.7964,80.58931,345.2,0.47,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,298.48,7.92,D
8.89297,80.58804,339.2,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,300.99,11.58,D
8.89856,80.87868,333.91,0.46,0.39,2026-09-06,756,N,VIIRS,n,2.0NRT,298.42,4.45,D
8.89988,80.87962,330.52,0.46,0.39,2026-09-06,756,N,VIIRS,l,2.0NRT,297.62,5.99,D
8.91521,80.44745,345.28,0.48,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,296.84,6.67,D
8.92181,80.53501,334.74,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,294.82,7.21,D
8.94726,80.80805,330.28,0.46,0.39,2026-09-06,756,N,VIIRS,l,2.0NRT,296.71,4.81,D
8.95371,80.87083,333.82,0.46,0.39,2026-09-06,756,N,VIIRS,n,2.0NRT,296.18,4.19,D
8.97766,80.79027,330.64,0.46,0.39,2026-09-06,756,N,VIIRS,l,2.0NRT,299.52,10.07,D
8.99992,80.78308,342.03,0.46,0.39,2026-09-06,756,N,VIIRS,n,2.0NRT,295.46,7,D
9.21651,80.32494,334.09,0.48,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,297.82,8.53,D
9.23311,78.75137,337.36,0.39,0.44,2026-09-06,756,N,VIIRS,n,2.0NRT,297.91,2.59,D
9.37995,80.32283,337.54,0.48,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,298.09,8.4,D
9.38268,80.52093,330.96,0.47,0.4,2026-09-06,756,N,VIIRS,l,2.0NRT,294.06,7.72,D
9.69221,77.82102,340.85,0.44,0.46,2026-09-06,756,N,VIIRS,n,2.0NRT,294.22,4.64,D
9.78295,77.51691,340.9,0.46,0.47,2026-09-06,756,N,VIIRS,n,2.0NRT,289.11,10.03,D
11.19149,79.82079,338.01,0.48,0.4,2026-09-06,756,N,VIIRS,n,2.0NRT,293.68,6.32,D
11.73491,76.77407,338.02,0.48,0.48,2026-09-06,756,N,VIIRS,n,2.0NRT,295.97,6.41,D
14.64825,75.44234,340.81,0.52,0.5,2026-09-06,758,N,VIIRS,n,2.0NRT,296.4,4.6,D
14.76573,77.04627,346.38,0.41,0.45,2026-09-06,758,N,VIIRS,n,2.0NRT,304.13,5.72,D
14.90104,77.50089,342.54,0.38,0.43,2026-09-06,758,N,VIIRS,n,2.0NRT,298.4,7,D
15.08584,77.31924,341.72,0.39,0.44,2026-09-06,758,N,VIIRS,n,2.0NRT,300.95,7.01,D
15.17639,76.65804,330.31,0.43,0.46,2026-09-06,758,N,VIIRS,l,2.0NRT,301.52,4.81,D
15.18268,76.66901,335.64,0.43,0.46,2026-09-06,758,N,VIIRS,n,2.0NRT,301.2,4.48,D
17.24984,78.81324,332.6,0.46,0.39,2026-09-06,758,N,VIIRS,n,2.0NRT,299,4.69,D
17.31903,82.25283,335.47,0.38,0.36,2026-09-06,758,N,VIIRS,n,2.0NRT,297.73,3.74,D
17.6088,83.20451,330.67,0.4,0.37,2026-09-06,758,N,VIIRS,n,2.0NRT,297.88,4.73,D
18.31238,82.37919,333.51,0.39,0.36,2026-09-06,758,N,VIIRS,n,2.0NRT,298.13,2.64,D
18.70286,72.34399,327.4,0.35,0.56,2026-09-06,758,N,VIIRS,n,2.0NRT,290.85,1.7,D
19.33445,83.43093,334.55,0.41,0.37,2026-09-06,758,N,VIIRS,n,2.0NRT,302.13,3.33,D
20.53382,85.9104,336.89,0.54,0.42,2026-09-06,758,N,VIIRS,n,2.0NRT,292.52,7,D
20.96956,86.01638,333.55,0.56,0.43,2026-09-06,758,N,VIIRS,n,2.0NRT,296.57,7.92,D
21.10245,72.63563,335.21,0.6,0.53,2026-09-06,801,N,VIIRS,n,2.0NRT,291.91,7.51,D
21.10482,72.64702,334.96,0.6,0.53,2026-09-06,801,N,VIIRS,n,2.0NRT,294.61,6.89,D
22.35737,82.30364,340.16,0.4,0.37,2026-09-06,801,N,VIIRS,n,2.0NRT,298.83,7.02,D
22.36074,82.30308,335.18,0.4,0.37,2026-09-06,801,N,VIIRS,n,2.0NRT,297.5,4.18,D
22.78975,86.19833,330.22,0.4,0.44,2026-09-06,801,N,VIIRS,n,2.0NRT,295.19,4.84,D
23.63325,70.43996,335.41,0.36,0.58,2026-09-06,801,N,VIIRS,n,2.0NRT,295.9,4.13,D
24.1597,82.56544,335.99,0.42,0.38,2026-09-06,801,N,VIIRS,n,2.0NRT,294.03,3.44,D
25.70847,73.58088,331.75,0.43,0.46,2026-09-06,801,N,VIIRS,n,2.0NRT,298.37,2.5,D
26.63973,72.26364,339.78,0.49,0.49,2026-09-06,803,N,VIIRS,n,2.0NRT,302.25,3.86,D
27.64392,69.48135,340.12,0.34,0.56,2026-09-06,803,N,VIIRS,n,2.0NRT,302.18,2.23,D
27.9254,69.84502,347.18,0.32,0.55,2026-09-06,803,N,VIIRS,n,2.0NRT,302.92,2.71,D
27.92614,69.84824,342.67,0.32,0.55,2026-09-06,803,N,VIIRS,n,2.0NRT,302.05,2.71,D
30.8377,72.16951,331.87,0.41,0.45,2026-09-06,803,N,VIIRS,n,2.0NRT,298.45,2.38,D
31.20359,72.1606,330.81,0.41,0.45,2026-09-06,803,N,VIIRS,l,2.0NRT,301.76,1.24,D
30.06614,96.97713,301.81,0.42,0.61,2026-09-06,1843,N,VIIRS,n,2.0NRT,284.61,1.37,N
27.37661,95.33383,307.74,0.49,0.65,2026-09-06,1845,N,VIIRS,n,2.0NRT,285.68,1.04,N
27.37713,95.33389,307.77,0.49,0.65,2026-09-06,1845,N,VIIRS,n,2.0NRT,285.43,0.49,N
27.31435,95.26549,304.05,0.53,0.67,2026-09-06,2025,N,VIIRS,n,2.0NRT,285.67,0.36,N
27.3204,95.2675,308.85,0.53,0.67,2026-09-06,2025,N,VIIRS,n,2.0NRT,285.52,0.96,N
27.45938,95.47556,301.79,0.54,0.68,2026-09-06,2025,N,VIIRS,n,2.0NRT,284.79,0.45,N
27.60275,95.40074,302.75,0.53,0.67,2026-09-06,2025,N,VIIRS,n,2.0NRT,285.56,0.71,N
28.34537,77.22824,313.79,0.55,0.43,2026-09-06,2025,N,VIIRS,n,2.0NRT,291.85,1.68,N
29.47619,76.85919,304.71,0.4,0.44,2026-09-06,2025,N,VIIRS,n,2.0NRT,292.68,2.08,N
29.47667,76.85507,333.33,0.4,0.44,2026-09-06,2025,N,VIIRS,n,2.0NRT,292.41,2.08,N
32.57378,72.56132,307.12,0.38,0.59,2026-09-06,2025,N,VIIRS,n,2.0NRT,293.46,1.3,N
33.68644,72.71115,307.02,0.38,0.59,2026-09-06,2025,N,VIIRS,n,2.0NRT,292.78,0.76,N
17.60352,83.2003,306.86,0.47,0.4,2026-09-06,2027,N,VIIRS,n,2.0NRT,288.38,1.62,N
17.60715,83.201,309.76,0.47,0.4,2026-09-06,2027,N,VIIRS,n,2.0NRT,288.37,2.44,N
17.61002,83.20612,320.93,0.47,0.4,2026-09-06,2027,N,VIIRS,n,2.0NRT,288.29,2.1,N
17.95553,80.79343,308.84,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,285.86,1.46,N
17.95826,80.7977,304.07,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,284.37,0.6,N
17.95887,80.79402,304.76,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,284.02,0.76,N
18.71518,79.53973,307.53,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,293.84,1.5,N
18.71906,79.53666,312.58,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,294.49,1.7,N
18.72028,79.507,323.64,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,293.83,2.51,N
19.09155,82.1703,309.99,0.42,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.52,1.04,N
19.09906,82.16767,326.96,0.42,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.99,3.86,N
19.10248,82.16832,312.58,0.42,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.66,1.76,N
19.10314,82.16439,326.72,0.42,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.28,1.34,N
19.9218,79.11452,308.01,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,293.39,1.9,N
19.92946,79.12298,305.97,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,293.11,1.38,N
19.93615,73.71325,306.27,0.47,0.47,2026-09-06,2027,N,VIIRS,n,2.0NRT,288.62,0.58,N
19.9623,79.33501,317.82,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.43,1.46,N
20.53322,85.9088,306.94,0.4,0.44,2026-09-06,2027,N,VIIRS,n,2.0NRT,288.89,1.8,N
20.69544,78.63868,309.14,0.41,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.2,0.96,N
20.75904,85.29414,310.14,0.55,0.43,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.58,5.01,N
20.78524,85.26192,307.14,0.55,0.42,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.34,4.31,N
20.79493,85.25308,339.28,0.54,0.42,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.53,9.48,N
20.86333,84.99149,316.18,0.53,0.42,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.13,2.32,N
20.86426,84.9864,318.65,0.53,0.42,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.68,2.23,N
20.86714,84.99224,309.09,0.53,0.42,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.07,2.81,N
20.88511,84.98045,308.02,0.52,0.42,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.78,1.53,N
20.8889,84.98129,313.53,0.52,0.42,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.98,1.53,N
20.96206,86.01067,312.43,0.4,0.44,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.34,3.82,N
20.96279,86.00687,338.88,0.4,0.44,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.58,3.82,N
20.96609,86.0116,326.24,0.4,0.44,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.33,3.82,N
20.97011,86.01249,323.26,0.4,0.44,2026-09-06,2027,N,VIIRS,n,2.0NRT,289.57,6.38,N
21.17992,81.38543,316.12,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.52,2.37,N
21.18324,81.38604,315.5,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,293.38,2.37,N
21.18384,81.38232,309.1,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.4,3.03,N
21.18595,81.39038,314.9,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,293.21,1.83,N
21.18927,81.39099,307.96,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.28,1.83,N
21.18955,81.19997,308.88,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.97,2.87,N
21.19259,81.39162,313.12,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.99,2.44,N
21.23326,79.63209,308.52,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.29,0.91,N
21.24365,79.22351,310.91,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.63,1.42,N
21.24928,79.20884,312.66,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.74,1.27,N
21.33653,78.97186,307.2,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.3,0.7,N
21.33711,78.96799,321.89,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.03,2.74,N
21.34445,81.66502,305.24,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,285.8,1.06,N
21.3706,81.68456,303.3,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,283.42,1.17,N
21.37455,81.68143,303.57,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,284.51,1.17,N
21.37517,81.67767,302.43,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,282.02,1.33,N
21.37788,81.68205,309.01,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,289.29,1.17,N
21.48625,81.76778,309.66,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.67,0.75,N
21.5443,81.94603,306.44,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.31,1.19,N
21.56058,81.75462,306.02,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.77,0.75,N
21.57637,82.02264,310.42,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.7,1.55,N
21.62137,81.79305,306.67,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.33,1.71,N
21.67737,84.04004,316.31,0.46,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.03,2.33,N
21.68095,84.04077,311.45,0.46,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.4,2.33,N
21.73018,82.2159,305.94,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.7,1.13,N
21.738,83.84386,309.58,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.41,2.02,N
21.74155,83.8446,306.63,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.42,4.04,N
21.74232,83.84026,330.78,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.01,4.04,N
21.74586,83.841,334.78,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.92,4.04,N
21.74865,83.84608,306.91,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.24,4.14,N
21.74941,83.84174,341.16,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.89,4.14,N
21.75296,83.84248,320.33,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.63,4.14,N
21.75487,83.84546,328.9,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.15,2.29,N
21.75565,83.84112,317.79,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.67,2.29,N
21.75631,84.02211,304.46,0.46,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,286.86,2.37,N
21.7565,83.84322,333.59,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,292.75,3.17,N
21.7592,83.84185,309.9,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.44,2.29,N
21.76005,83.84395,310.4,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.49,3.17,N
21.76119,83.85125,314.94,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.53,2.26,N
21.76197,83.8469,321.7,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.55,4.3,N
21.76425,84.01917,303.28,0.46,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,286.8,2.08,N
21.76783,84.01991,302.77,0.46,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,287.51,2.97,N
21.7897,80.01763,308.71,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.13,0.72,N
21.79301,80.01822,311.19,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.05,0.72,N
21.8011,82.04027,310,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.19,1.38,N
21.80195,83.89095,326.15,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.26,4.49,N
21.82608,83.90034,307.09,0.45,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.03,2.21,N
21.85982,83.96837,305.16,0.46,0.39,2026-09-06,2027,N,VIIRS,n,2.0NRT,289.61,2.05,N
21.87546,83.49538,314.31,0.44,0.38,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.01,2.58,N
21.87917,83.55689,309.65,0.44,0.38,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.99,1.35,N
21.91899,83.3492,299.83,0.43,0.38,2026-09-06,2027,N,VIIRS,n,2.0NRT,280.98,0.4,N
21.92246,83.34988,303.61,0.43,0.38,2026-09-06,2027,N,VIIRS,n,2.0NRT,283.9,0.49,N
21.9833,83.23293,312.42,0.43,0.38,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.12,2.01,N
21.98676,83.2336,307.64,0.43,0.38,2026-09-06,2027,N,VIIRS,n,2.0NRT,289.2,1.27,N
22.00373,82.67131,311.44,0.41,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.91,1.15,N
22.00439,82.6674,310,0.41,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.64,1.15,N
22.31718,82.55957,308.04,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,288.06,2.02,N
22.33014,82.60641,320.21,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.23,2.5,N
22.357,82.30401,333.42,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,293.5,2.32,N
22.35765,82.30017,311.88,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.85,2.32,N
22.361,82.30081,313.17,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.69,2.32,N
23.16375,82.34019,321.44,0.39,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.06,2.14,N
23.16438,82.33635,322.71,0.39,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.19,2.38,N
23.16645,82.34466,316.47,0.39,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,290.81,1.89,N
23.16709,82.34083,325.76,0.39,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,291.77,1.89,N
24.16126,82.56416,317.13,0.39,0.36,2026-09-06,2027,N,VIIRS,n,2.0NRT,281.97,1.43,N
